% U (Volt)	I (A)
-11.125000	-2.853340E-7
-11.117000	-3.529713E-7
-11.109000	-2.091983E-7
-11.101000	-1.838198E-7
-11.093000	-2.768356E-7
-11.085000	1.920853E-8
-11.077000	-2.430752E-7
-11.069000	-2.007000E-7
-11.061000	-3.319001E-7
-11.053000	-2.726447E-7
-11.045000	-4.122267E-7
-11.037000	-4.291069E-7
-11.029000	-4.122267E-7
-11.021000	-4.798640E-7
-11.013000	-2.980232E-7
-11.005000	-2.387678E-7
-10.997000	-1.669396E-7
-10.989000	-2.091983E-7
-10.981000	-1.838198E-7
-10.973000	-2.133893E-7
-10.965000	-1.457520E-7
-10.957000	-1.965091E-7
-10.949000	-2.260786E-7
-10.941000	-2.345769E-7
-10.933000	-3.995374E-7
-10.925000	-2.514571E-7
-10.917000	-3.783498E-7
-10.909000	-3.995374E-7
-10.901000	-3.868481E-7
-10.893000	-1.034932E-7
-10.885000	-3.529713E-7
-10.877000	-1.457520E-7
-10.869000	-1.372537E-7
-10.861000	-1.372537E-7
-10.853000	-9.080395E-8
-10.845000	-1.669396E-7
-10.837000	-2.938323E-7
-10.829000	-2.430752E-7
-10.821000	-2.514571E-7
-10.813000	-2.980232E-7
-10.805000	-3.022142E-7
-10.797000	-3.445894E-7
-10.789000	-4.332978E-7
-10.781000	-3.572786E-7
-10.773000	-3.953464E-7
-10.765000	-2.768356E-7
-10.757000	-1.626322E-7
-10.749000	-1.372537E-7
-10.741000	-1.626322E-7
-10.733000	-1.076842E-7
-10.724500	-1.415610E-7
-10.716500	-7.811468E-8
-10.708500	-9.080395E-8
-10.700500	-3.585592E-8
-10.692500	-5.692709E-8
-10.684500	-1.669396E-7
-10.676500	-2.557645E-7
-10.668500	-2.260786E-7
-10.660500	-3.529713E-7
-10.652500	-6.542541E-8
-10.644500	-1.626322E-7
-10.636500	-3.149034E-7
-10.628500	-1.288718E-7
-10.620500	-2.303859E-7
-10.612500	-1.979060E-9
-10.604500	-8.230563E-8
-10.596500	-1.885928E-8
-10.588500	-7.392373E-8
-10.580500	-1.753215E-7
-10.572500	-2.684537E-7
-10.564500	-6.170012E-9
-10.556500	-2.472661E-7
-10.548500	-2.387678E-7
-10.540500	-1.330627E-7
-10.532500	-2.133893E-7
-10.524500	7.415656E-8
-10.516500	-8.661300E-8
-10.508500	-7.811468E-8
-10.500500	-4.423782E-8
-10.492500	-4.423782E-8
-10.484500	-1.330627E-7
-10.476500	2.211891E-9
-10.468500	-6.961636E-8
-10.460500	-6.123446E-8
-10.452500	-7.392373E-8
-10.444500	-1.923181E-7
-10.436500	5.727634E-8
-10.428500	-7.392373E-8
-10.420500	-9.499490E-8
-10.412500	-4.854519E-8
-10.404500	-6.123446E-8
-10.396500	-1.466833E-8
-10.388500	1.544831E-7
-10.380500	1.417939E-7
-10.372500	1.080334E-7
-10.364500	1.334120E-7
-10.356500	-4.854519E-8
-10.348500	2.728775E-7
-10.340500	-1.203734E-7
-10.332500	-8.661300E-8
-10.324500	-7.811468E-8
-10.316500	-2.735760E-8
-10.308500	6.519258E-9
-10.300500	-8.230563E-8
-10.292500	9.103678E-8
-10.284500	2.728775E-7
-10.276500	1.249136E-7
-10.268500	2.137385E-7
-10.260500	2.940651E-7
-10.252500	3.194436E-7
-10.244500	1.798617E-7
-10.236500	1.291046E-7
-10.228500	2.221204E-7
-10.220500	1.417939E-7
-10.212500	1.544831E-7
-10.204500	-6.170012E-9
-10.196500	3.658934E-7
-10.188500	1.207227E-7
-10.180500	9.103678E-8
-10.172500	2.855668E-7
-10.164500	4.293397E-7
-10.156500	3.743917E-7
-10.148500	1.883600E-7
-10.140500	2.221204E-7
-10.132500	4.632166E-7
-10.124500	3.236346E-7
-10.116500	4.336471E-7
-10.108500	4.759058E-7
-10.100500	4.885951E-7
-10.092500	2.898742E-7
-10.084500	4.124595E-7
-10.076500	3.278255E-7
-10.068000	3.363239E-7
-10.060000	2.052402E-7
-10.052000	4.547182E-7
-10.044000	2.813758E-7
-10.036000	5.139736E-7
-10.028000	5.562324E-7
-10.020000	6.238697E-7
-10.012000	6.704358E-7
-10.004000	7.126946E-7
-9.996000	6.238697E-7
-9.988000	5.731126E-7
-9.980000	6.958144E-7
