% Langmuir characteristic curve

% U (Volt)	I (A)
-13.000500	-5.516922E-7
-12.994500	-4.671747E-7
-12.988500	-2.175802E-7
-12.982500	-3.825407E-7
-12.976500	-3.825407E-7
-12.970500	-2.980232E-7
-12.964500	-2.514571E-7
-12.958500	-2.937159E-7
-12.952500	-3.317837E-7
-12.946500	-2.599554E-7
-12.940500	-2.387678E-7
-12.934500	-2.726447E-7
-12.928500	-3.149034E-7
-12.922500	-9.918585E-8
-12.916500	-3.022142E-7
-12.910500	-3.360910E-7
-12.904500	-3.571622E-7
-12.898500	-5.643815E-7
-12.892500	-4.501780E-7
-12.886500	-4.291069E-7
-12.880500	-3.234018E-7
-12.874500	-2.641464E-7
-12.868500	-2.091983E-7
-12.862500	-2.133893E-7
-12.856500	-2.218876E-7
-12.850500	-2.091983E-7
-12.844500	-2.133893E-7
-12.838500	-2.218876E-7
-12.832500	-3.275927E-7
-12.826500	-3.317837E-7
-12.820500	-4.332978E-7
-12.814500	-5.263137E-7
-12.808500	-4.332978E-7
-12.802500	-3.698515E-7
-12.796500	-3.444729E-7
-12.790500	-3.698515E-7
-12.784500	-5.052425E-7
-12.778500	-4.247995E-7
-12.772500	-3.107125E-7
-12.766500	-2.302695E-7
-12.760500	-3.444729E-7
-12.754500	-2.641464E-7
-12.748500	-2.853340E-7
-12.742500	-5.390029E-7
-12.736500	-3.656605E-7
-12.730500	-4.247995E-7
-12.724500	-3.190944E-7
-12.718500	-5.643815E-7
-12.712500	-3.360910E-7
-12.706500	-4.586764E-7
-12.700500	-1.287553E-7
-12.694500	-4.544854E-7
-12.688500	-2.048910E-7
-12.682500	-3.360910E-7
-12.676500	-3.529713E-7
-12.670500	-1.245644E-7
-12.664500	-2.514571E-7
-12.658500	-3.360910E-7
-12.652500	-4.374888E-7
-12.646500	-4.713656E-7
-12.640500	-3.952300E-7
-12.634500	-4.374888E-7
-12.628500	-5.643815E-7
-12.622500	-3.952300E-7
-12.616500	-3.360910E-7
-12.610500	-5.263137E-7
-12.604500	-1.118751E-7
-12.598500	-2.599554E-7
-12.592500	-3.952300E-7
-12.586500	-3.656605E-7
-12.580500	-1.795124E-7
-12.574500	-3.614696E-7
-12.568000	-2.175802E-7
-12.562000	-2.810266E-7
-12.556000	-1.076842E-7
-12.550000	-2.980232E-7
-12.544000	-3.487803E-7
-12.538000	-4.544854E-7
-12.532000	-3.529713E-7
-12.526000	-4.206086E-7
-12.520000	-3.741588E-7
-12.514000	-2.810266E-7
-12.508000	-4.206086E-7
-12.502000	-2.895249E-7
-12.496000	-1.245644E-7
-12.490000	-1.036096E-8
-12.484000	-3.234018E-7
-12.478000	-2.218876E-7
-12.472000	-4.037283E-7
-12.466000	-2.599554E-7
-12.460000	-4.374888E-7
-12.454000	-2.514571E-7
-12.448000	-4.332978E-7
-12.442000	-1.965091E-7
-12.436000	-5.475013E-7
-12.430000	-2.810266E-7
-12.424000	-2.810266E-7
-12.418000	-4.586764E-7
-12.412000	-2.810266E-7
-12.406000	-1.584413E-7
-12.400000	-2.345769E-7
-12.394000	-1.499429E-7
-12.388000	-1.668232E-7
-12.382000	-3.444729E-7
-12.376000	-9.068754E-8
-12.370000	-2.895249E-7
-12.364000	-3.234018E-7
-12.358000	-3.867317E-7
-12.352000	-4.544854E-7
-12.346000	-3.487803E-7
-12.340000	-4.247995E-7
-12.334000	-5.052425E-7
-12.328000	-2.810266E-7
-12.322000	-2.641464E-7
-12.316000	-2.387678E-7
-12.310000	2.328306E-9
-12.304000	-1.457520E-7
-12.298000	-3.571622E-7
-12.292000	-2.048910E-7
-12.286000	-2.937159E-7
-12.280000	-3.444729E-7
-12.274000	-3.234018E-7
-12.268000	-2.302695E-7
-12.262000	-4.459871E-7
-12.256000	-3.825407E-7
-12.250000	-5.179318E-7
-12.244000	-3.234018E-7
-12.238000	-3.064051E-7
-12.232000	-2.599554E-7
-12.226000	-2.514571E-7
-12.220000	-1.979060E-9
-12.214000	-3.234018E-7
-12.208000	-3.402820E-7
-12.202000	-2.556480E-7
-12.196000	-2.387678E-7
-12.190000	-1.922017E-7
-12.184000	-6.912742E-7
-12.178000	-4.332978E-7
-12.172000	-4.544854E-7
-12.166000	-4.882459E-7
-12.160000	-3.614696E-7
-12.154000	-4.713656E-7
-12.148000	-4.798640E-7
-12.142000	-4.079193E-7
-12.136000	-1.753215E-7
-12.130000	-2.641464E-7
-12.124000	-3.571622E-7
-12.118000	-1.203734E-7
-12.112000	-3.360910E-7
-12.106000	-3.698515E-7
-12.100000	-3.360910E-7
-12.094000	-2.895249E-7
-12.088000	-4.798640E-7
-12.082000	-3.741588E-7
-12.076000	-5.475013E-7
-12.070000	-4.755566E-7
-12.064000	-3.867317E-7
-12.058000	-3.107125E-7
-12.052000	-2.895249E-7
-12.046000	-1.795124E-7
-12.040000	-1.626322E-7
-12.034000	-1.372537E-7
-12.028000	-6.170012E-9
-12.022000	-2.133893E-7
-12.016000	-4.544854E-7
-12.010000	-2.514571E-7
-12.004000	-4.247995E-7
-11.998000	-3.529713E-7
-11.992000	-3.529713E-7
-11.986000	-3.275927E-7
-11.980000	-3.910391E-7
-11.974000	-5.136244E-7
-11.968000	-2.937159E-7
-11.962000	-8.649658E-8
-11.956000	-2.514571E-7
-11.950000	-2.387678E-7
-11.944000	-3.529713E-7
-11.938000	-1.372537E-7
-11.932000	-2.133893E-7
-11.926000	-3.064051E-7
-11.920000	-4.206086E-7
-11.914000	-1.457520E-7
-11.908000	-3.444729E-7
-11.902000	-5.094334E-7
-11.896000	-2.133893E-7
-11.890000	-3.783498E-7
-11.884000	-2.768356E-7
-11.878000	-4.501780E-7
-11.871500	-4.206086E-7
-11.865500	-3.234018E-7
-11.859500	-3.022142E-7
-11.853500	-1.753215E-7
-11.847500	2.339948E-8
-11.841500	-2.175802E-7
-11.835500	-2.175802E-7
-11.829500	-2.980232E-7
-11.823500	-2.980232E-7
-11.817500	-3.994210E-7
-11.811500	-3.149034E-7
-11.805500	-2.218876E-7
-11.799500	-4.374888E-7
-11.793500	-3.825407E-7
-11.787500	-2.429588E-7
-11.781500	-9.918585E-8
-11.775500	-4.967442E-7
-11.769500	-2.726447E-7
-11.763500	-1.668232E-7
-11.757500	-1.979060E-9
-11.751500	-2.599554E-7
-11.745500	-2.133893E-7
-11.739500	-2.472661E-7
-11.733500	-3.656605E-7
-11.727500	-3.867317E-7
-11.721500	-2.726447E-7
-11.715500	-3.656605E-7
-11.709500	-3.444729E-7
-11.703500	-3.317837E-7
-11.697500	-2.683373E-7
-11.691500	-2.683373E-7
-11.685500	-2.895249E-7
-11.679500	-1.711305E-7
-11.673500	-2.387678E-7
-11.667500	-3.064051E-7
-11.661500	-6.961636E-8
-11.655500	-2.387678E-7
-11.649500	-2.091983E-7
-11.643500	-2.429588E-7
-11.637500	-3.234018E-7
-11.631500	-3.487803E-7
-11.625500	-3.741588E-7
-11.619500	-4.332978E-7
-11.613500	-3.571622E-7
-11.607500	-3.107125E-7
-11.601500	-3.360910E-7
-11.595500	-2.007000E-7
-11.589500	-2.514571E-7
-11.583500	-2.429588E-7
-11.577500	-1.414446E-7
-11.571500	-1.457520E-7
-11.565500	-7.799827E-8
-11.559500	-2.980232E-7
-11.553500	-3.317837E-7
-11.547500	-3.910391E-7
-11.541500	-4.417961E-7
-11.535500	-3.867317E-7
-11.529500	-5.516922E-7
-11.523500	-3.741588E-7
-11.517500	-5.433103E-7
-11.511500	-2.260786E-7
-11.505500	-2.091983E-7
-11.499500	-1.711305E-7
-11.493500	-9.068754E-8
-11.487500	-1.245644E-7
-11.481500	-1.414446E-7
-11.475500	-1.711305E-7
-11.469500	-3.360910E-7
-11.463500	-2.387678E-7
-11.457500	-3.487803E-7
-11.451500	-4.291069E-7
-11.445500	-3.571622E-7
-11.439500	-4.079193E-7
-11.433500	-4.037283E-7
-11.427500	-4.925532E-7
-11.421500	-4.332978E-7
-11.415500	-2.387678E-7
-11.409500	-1.499429E-7
-11.403500	-1.076842E-7
-11.397500	-1.499429E-7
-11.391500	-2.599554E-7
-11.385500	2.339948E-8
